cust_id,no_transactions,avg_sales
c284bd15-b363-4231-9835-0cb2ee152f80,2,41.275
afb486ac-c188-4111-920c-64d8b988f39f,2,41.4
e54fbdaf-0db2-454a-a607-cf6a2884810a,2,40.685
a5d7bf04-44d2-4a7c-92f8-23deb74e4eeb,2,40.685
f2699e8b-e685-4e29-8aee-117b704de1a8,2,65.695
535cf23d-1f6b-4b60-8d00-fa68bd8b88bd,2,54.23
767932ca-83e0-47d7-966b-da7d78e0096e,2,42.45
0faf9dbc-0616-454d-89ea-ebda5d551a1c,2,47.025
b105a284-de17-4240-9ecf-ae10f7598ea8,2,44.395
7b3ade85-0c1d-434a-b54a-0e0b4aae6959,2,45.205
90c74fb6-b6fd-4091-9e2c-1dff567b231e,2,45.2
2982da16-a7ec-4595-b032-8824e99324d3,2,64.72
d6195a80-00c2-4de9-b78c-36a04404daaa,2,45.47
d6fb1c1e-589f-4a73-9559-9b713da7fb20,2,45.47
eb5d460a-dd9a-4020-9616-07f91203168f,2,58.925
32afab02-764b-4466-88bd-bd30dafda4cd,2,57.45
548f291a-e84b-48f6-b0b4-5b219e064aed,2,45.96
1bfbd26b-c75f-4319-837d-6608783cb141,2,45.96
f832e69a-21b9-4f64-ac95-afff295ddf12,2,57.45
d575082b-6d03-48fd-8649-50de1054ce6c,2,45.96
80c24581-4e35-43a0-8617-c5849414b9d7,2,57.45
cbfb50af-4930-4ca4-95ea-859c0d23ded6,2,68.94
a7873fa2-cd0f-4676-aea5-79cbb1d946e2,2,65.405
508a6b9f-1f52-4547-b540-e68797ee41e8,2,52.52
2ebab227-5141-4abd-8e96-1f5fb40b337e,2,46.115
df89a727-68c2-4277-a5fd-77a775e45581,2,65.195
a6c37870-f9da-413f-838e-fa320ff8a4cd,2,65.89
918f368c-4691-4a35-a743-3e4b7ef0ca7f,2,42.555
4b9c0b7c-6b03-4f23-a252-52910f807a91,2,139.77
06fbe5cb-39f4-4fd2-8fe2-2d56d900d714,2,147.065
40791523-b46e-49c5-8912-739a0e024758,2,44.04
a97f83e2-7933-4ac0-8105-add2456b8d1d,2,88.725
cf432ad8-cda9-4a4f-9c81-ef4f75f0e78c,2,46.82
b0d77995-ae9e-4672-b4ce-4f6d3fdef6ab,2,47.16
9df628a2-9a38-4bc4-ba4a-59b7ce26791c,2,47.295
e5e6eb51-d84d-4bed-852a-351f840b2261,2,49.005
6210f21c-64fa-40f8-88cd-2bc29ab8cd63,2,61.515
e7f10df0-ee73-42cc-8e92-1cd4c1e53190,2,58.215
bed7deab-8168-40ca-b6d7-d13021ea2ed8,2,73.78
df855c08-6d19-4e2d-8d3a-b79dc8bc6c09,2,48.36
4e38ee60-1a96-4536-ac2c-a13eef77508a,2,54.91
66ad497e-ad5e-4df9-8295-b846892cfdf7,2,49.13
db367cf1-8f68-4ccd-9e97-5b9af0adb224,2,49.3
d6bd312a-b724-455c-bf9b-57fd2bd99c81,2,49.56
50bc7d81-4ccc-4987-860b-93fad973ef66,2,49.64
ebfeb218-bc7c-4b02-ae34-d52b97eb10cb,2,93.4
1b9cbf19-0669-4e9a-9b31-17dbea052c36,2,53.4
77361998-0e51-4680-a342-edf2be74d5b8,2,136.4
03f4e952-17e2-4a0f-ae53-376595a57039,2,25.93
b8f9465d-262d-41e1-aafb-862eb7434b2e,2,72.4
948193ee-a9f2-40a0-b8d2-cbc9e6ca65b4,2,58.445
e18fcd5d-6b52-405d-b00e-deab8a18ebfc,2,51.9
e5d921fb-c1b6-442c-9127-06e3285814ea,2,53.795
1d66dd8d-c43d-43c5-aed1-df70e5a366b6,2,51.1
c63e7589-3616-4cde-88c3-6e02b6b06d0a,2,63.745
67574aa5-64ae-4477-9067-d4889c058518,2,163.015
07498872-499d-4bb1-955f-2004845aca10,2,63.26
5364fe9d-077c-48e4-9e01-6c026b8b4f89,2,101.04
acfc566f-5de1-440a-95f8-db20cd5623ad,2,103.37
cf96e69a-fd8e-492e-af46-e90bdcd210ef,2,68.94
8cc918bf-5189-4f7d-a9ed-7de85ed3ade3,2,45.185
866d37b2-d1f9-4a88-86b0-a47e50d1a6d0,2,99.92
bfefca5d-bc4c-4ec5-a9a6-dcf6dcec36c5,2,67.665
6ca80780-0d60-409b-ad92-b9717edb5f5f,2,48.77
4ccadb6a-5fe0-4e10-95f3-17a1520ae20d,2,55.79
6efbc557-e10a-4190-ab50-328372c719a0,2,45.92
3cf7f539-2da2-4bc1-baa9-5e7abb53ec50,2,71.775
07468ae3-088b-4889-9473-3213c58aa384,2,184.035
f8695344-c040-4901-9663-68a4a0c2c0ac,2,68.975
b5b0810b-f0ba-4346-a9a1-dba685e8fb98,2,67.05
3a5f3cac-cc4a-4ac7-a80e-d7d1dbc25329,2,87.965
88a32890-7caa-429f-b973-9caab84a1286,2,75.7
809ff1d7-4327-4a55-ae7e-5b45d8bb89c7,2,111.955
9e4b3a39-0dbb-45a7-8011-480f60c3e2ff,2,54.255
50508a3c-e0ed-48b7-8c63-a2097755da5d,2,68.23
99c6366d-96b8-40e3-b7af-ba874ecb7cfc,2,68.94
70b91f1a-65a7-4b48-9c58-63903610a00e,2,91.92
1ac90dbf-9b8e-41df-9336-0d2c84b8d663,2,73
71a2381d-b2cc-4ee3-92ee-bbdc5b38550b,2,100.02
fe557f78-c8bd-408c-bd9b-30889c7b1b58,2,50.05
2e2e84c7-6f54-48ec-9fed-998bb99158fc,2,56.615
b76b66b4-0981-497e-a5a4-4a3515fe41ad,2,60.3
8961e8e8-46ba-4999-8508-38f4b4ac543a,2,74.34
cdbecf1c-08ed-4f47-9314-041dbcd69d9c,2,126.43
d818038b-452c-499c-8bb3-8dc5d6aeecc8,2,83.775
197187b9-85f3-4706-b8b5-96783e53bac6,2,119.825
490b5030-65ab-4cb1-b62c-43a8e6b4de7f,2,85.01
cd141cec-5673-42a8-8d19-34896a0c5afb,2,85.065
ac579985-d8f1-4f27-8e84-0803a4d8d793,2,58.195
3c8b6772-abe5-454c-862e-40933f5192fe,2,83.46
5ddad754-05ea-4eeb-92d5-b30e95bd19b3,2,92.93
11b3c97e-9064-4c48-a4f7-ae1489c2994d,2,101.91
e2655e31-a55a-4a33-8cb0-4d40d67305e1,2,132.735
4ccbdd78-e11f-4246-936e-a5076f1b81bf,2,129.37
6ec10193-8b65-406e-85c0-467d95724827,2,100.47
3543b8dc-b75d-41c8-8790-9cdf6e803edb,2,86.29
40dc4826-7df9-40a1-8186-f687a94300ed,2,272.57
24c85fd7-c5b3-4f5a-a36b-828178b66507,2,62.945
06b41872-cc43-43c3-bed0-a719b22af62c,2,226.66
b1b50f68-7feb-4238-88b9-0c355689aaf7,2,230.955
bfd7af2e-73d2-4df2-a41d-19bf80525339,2,97.665
2cc06174-f2b7-4599-ab88-4897eab05ec8,2,104.31
6bd998a9-9666-4faa-9f3d-728a77c0a6c0,2,88.5
871ed789-ca7e-470a-9dc8-47aa226bbf49,2,97.2
15058e11-18d9-44d6-9584-9f527b03da91,2,91.415
1521177b-4d3e-41b1-be0c-c6b3d899342d,2,129.86
c4507feb-e68a-4c77-8379-2dc16b9b35ea,2,160.86
315d9199-049f-48ca-8858-167675b98532,2,122.38
ac2ddd8a-fd6c-4b21-86de-97f6ddc34b9e,2,92.345
8182617b-cdbd-4848-b6e5-0750cd27bcd0,2,140.75
c3c9fb3c-1ea1-4a43-991c-da7092d12647,2,141.775
a0e2f985-4d0a-4c00-8871-2cb01fc1c01a,2,89.285
2d46330a-743e-40a7-b0fc-5c131d0aa5be,2,142.845
c4d291f1-1d12-46d1-b6ef-a3af84c98c83,2,82.365
5b7ddd2a-3590-4e5f-8252-17743f8c14f2,2,87.49
56c40ce2-cb02-42c7-9a90-a972b5f08a0b,2,96.64
002abe55-18ce-49de-973a-5fe2ac20e8f3,2,56.38
e345af4f-79fe-4ff5-9c1c-4657917da946,2,101.955
64beb81e-8216-4d1f-a2e8-d2c6cd0ee462,2,154.42
e47d4bd3-75cd-4ea0-8f0c-70070757e4d0,2,73.085
8b4ef728-6686-4be3-b867-0ccee5befdf0,2,91.63
7e062fe5-05ee-45db-a2e3-309e98ab0f47,2,94.98
53014276-8d9d-426b-8394-e779ac61533e,2,152.49
99b73907-d552-4ad1-b90c-8fa30c35e4b7,2,117.215
070c7438-3d30-40e2-a92a-d4d0be2f4013,2,125.86
544d2957-c4da-43af-afb1-1c0b80838a1a,2,129.12
3bc204fe-372d-418c-a6a3-8343427799d3,2,106.795
3793972e-9d2a-4740-9ca3-88da361dae82,2,135.335
68bfb288-5a83-44f5-974b-4ebf90613ce3,2,192.415
dc072526-5a54-4df0-823d-102f65a7213c,2,134.4
943d4b48-c418-49f5-a39d-b534be5b564d,2,162.44
c9ad55b1-77b4-4b75-b588-9aaa6dfb9cab,2,189.685
f6913fc3-f524-49b5-a56e-207221283a1c,2,137.88
e580e807-a618-44c5-8744-8a1c193c5784,2,319.035
7d68d7a4-1f6f-4a5f-ab07-168b965280a2,2,319.035
a24c03c2-b4d0-47fe-a9bb-936b075072c0,2,143
85ae672c-6e4f-4770-b4dd-8fec978f96b0,2,159.02
f0e2e45c-2ff8-458e-86e8-84881c0b1415,2,159.02
22044d94-0fb1-44b7-9475-4b0afc2a2e87,2,211.33
3faa220c-4908-4afd-adae-3b2a5c7196ac,2,211.33
fb13e244-8ad6-4c3d-8277-fdb5e88e82c1,2,158.78
5c35ff9a-ed49-4224-97cc-d352781695f0,2,107.62
4d3b443c-4aad-481f-ba0f-65eb2de5324b,2,238.41
4f8ae876-d9a2-479a-a8c3-6d21724804a3,2,378.065
346dc94e-c074-44e3-b285-d408bb0d381f,2,206.82
d8e6bbb0-1acf-40b7-98c5-fa75f21b12c5,2,365.43
2a37c53c-fde9-4d68-b3c1-9690d21dc9bc,2,151.32
488abcf5-233a-400b-8b6b-56fe667fbe8c,2,228.9
d1da7b09-4a1a-4dd0-8f0a-2d53c00dd3be,2,232.8
e0c23416-d084-4216-86b7-9b5ca5192fdb,2,229.8
9c33bd86-be80-4fb7-a5b4-797fb5f3cdee,2,285.715
aede8aa0-c84c-407b-b286-8428cb132e04,2,174.86
1394dee8-9591-41a4-99d1-f397d7b5f3d5,2,253.505
df566fcb-c7a5-4dbf-8eef-c8feaaec37ee,2,217.275
2041b7f7-2f55-4b8a-a73d-d6a19949062e,2,214.465
49abd82a-3167-4f21-8fe2-269db71b7a1e,2,286.85
cfe217dd-455d-481a-80ba-208e2b0e2e32,2,592.625
e3c53959-7f3e-4bf7-946c-324be636b8bf,2,870.09
f763c78e-bf04-40c0-bc26-6813d4c97cf9,2,1708.565
8bd7ae0b-4960-4878-91c0-38cb4edaff2f,2,45.37
a6f95e7f-358a-4de4-9889-81f4117dc955,2,39.96
ca394d0b-60ea-420a-bfeb-96f863d4647d,2,31.97
79072470-fe70-4cda-b1d1-1a7768a198a6,2,29.64
c7c3822d-2117-4a88-8706-83006611d738,2,44.725
1bdee3ab-a27e-4878-b960-b9dd3ec97a53,2,27.38
b3fda7c9-9593-4f4b-971c-3bb1dff59351,2,139.72
b7358b6c-d7e7-40c3-84a9-05f13e220f25,2,76.805
ff9e785c-be99-4960-9e26-5c18ae8b143a,2,87.095
6cbaf5b5-a27c-466a-96be-70437ac36a80,2,148.905
8dad119e-5c3c-4f37-8d8f-e53d55210589,2,182.4
f0c00dd2-272d-4218-a09c-e4076bd5b726,2,39.89
ec93e6e5-b71a-4cf4-8307-218743a2a2bb,2,56.7
a1349440-1500-4bfa-a0be-f6e7d73200c2,2,40.23
9293d9b7-74d5-40c1-82bd-5061f4b7dfe9,2,40.23
33ec4446-ca19-4d93-9870-1663789a962f,2,40.61
c8ba35f9-5add-4aae-8574-f4f7930cd952,2,49.145
d490cd38-5297-43ac-806c-a64336d2b852,2,43.15
19ada457-bb8e-4bd3-835c-96f1eebbdd93,2,40.78
73986220-c87a-42ad-9c34-6357259b7625,2,44.21
061a35f4-f3b8-4f6d-a7b1-e690fa098141,2,44.35
d3c5c3d7-7a3e-452d-a537-2c2b3f8a1902,2,44.35
41887d21-9014-41d3-82ab-b5d34427e786,2,47.57
b4d4ef72-1712-4600-b205-fd2bec1f92d9,2,39.15
5fd1b7c1-551d-4bd7-9104-664bc32ff328,2,52.42
0b3433c1-2429-4478-820d-9812745003bd,2,44.6
8596ffa1-12c9-49ab-9289-c48c9fe4807d,2,66.165
c34a22cc-420b-4495-bc26-7d6751218e74,2,47.845
93fcdec9-fa23-4ae7-a3d4-cc4a46de872d,2,74.55
e6658ddd-00a7-4a83-b1f3-ec6571f9285f,2,83
f4416ae7-9ec2-423b-96ae-518beacf55c0,2,81.35
d61835f9-8024-4d4e-b9df-1429a6b2607e,2,81.35
3ed6d089-a482-4e5a-8176-e7ff4328d1f1,2,82.07
26b989da-ecf2-4b78-88e7-b4f952a35703,2,104.625
766f298a-bf00-40b0-860c-99fb19faf6e3,2,111.76
0b2306c3-aa6d-4b16-9698-e655755e2836,2,109.33
3410590b-e435-4d40-8b07-8765372439f7,2,84.475
57140d62-70e0-49b5-9ad3-5c894025c0a9,2,130.275
9124a05a-fb92-4c1d-b421-6198e390380a,2,114.47
d12db479-3e11-433b-9816-157666f22119,2,136.71
32c07ab4-a4a5-433b-925f-56d1f5dd2a46,2,424.7
4f7fa70c-7dfe-4896-aea3-28045301014a,2,28.065
a59b505c-fbf5-4f98-a965-fdffc84bb083,2,15.59
3ee71072-6fb8-4785-997a-57f449550b38,2,25.995
9db249ad-e2d4-4886-a02b-f2495556077a,2,64.495
13337aeb-b10f-44d4-bea2-b82f9e12a712,2,16.15
251cb412-643e-45bc-bb6f-9b054236e895,2,10.23
491f723c-883e-451a-8265-2045f728834d,2,82.325
603feb41-1ebb-40e3-9740-b26b9571331f,2,17.06
687ad771-8338-4b3d-bae5-52bc8f4ef487,2,26.745
db2aaea2-338e-4cca-a032-d35a5172161c,2,52.315
dbe92e51-e056-44fa-8a02-e975c7d1a583,2,25.86
22b33e97-4cd5-476d-a073-8ad38df4a502,2,59.15
53342890-4d0e-48f1-ac6b-7a41961e5679,2,28.82
08752873-daf3-4870-b59c-4793a7d52475,2,52.825
756916c0-fd92-4056-a6ad-6d7d1e5b666a,2,75.665
d9135dc7-8ac8-4569-bbca-9b71dbdf038c,2,32.19
29061787-0a26-46f9-a211-72e1371235e4,2,73.735
2b601b62-5f67-483b-b473-55cef5dac17d,2,47.455
fdbf5221-21e0-4990-8a42-d3e5f2ce1c7e,2,28.09
2995e6dd-c360-41ea-b1d1-4dbcd55d39fd,2,58.865
6d9224cc-4bd3-4bd2-a56a-555347c39e88,2,37.39
77ea3584-b6b9-4a60-be75-0dc6606099a8,2,45.715
09f6fd9d-1c5a-4122-9015-1b98e3a3c738,2,63.71
9a271456-86de-4b63-b29c-f832ef4031a1,2,56.915
17d8279b-3030-48b1-9985-fcdaf43de85c,2,71.11
9da205ac-7896-4150-88ae-3c851b18d6ea,2,41.345
150501c9-d160-4514-80cb-a3ae4820bb61,2,71.3
102fe87a-b3e3-4649-a0dd-df8d86616cb8,2,240.22
cc9a17c8-0c74-4a11-8669-fb7312aea552,2,60.91
b1eee634-e2e4-4e9e-b65c-74a378d1bfbd,2,39.13
ea555d81-2160-45b1-87f4-fefbfd7772d2,2,49.81
13e5b3d4-81e7-456b-86b1-e38a505a04c5,2,95.34
28c64641-3716-4a30-b5cd-c74afd8929f1,2,54.905
013e18c8-bdc3-4441-837b-ce2e90592d6b,2,99.775
28b1bd8d-eb11-4da1-a7b2-65e573f85ce8,2,89.545
dc37c900-0633-4a58-b14e-725e2cdd5db7,2,104.74
a5f5277a-d8b9-435c-ab44-b6d6d0538fc2,2,54.865
eb7012cd-ff31-46be-8577-bcd10b103685,2,61.875
efe26ab3-1847-4323-9407-769b2e703efb,2,89.885
9d0bdd52-6cba-4aa5-99c0-03fe8565217e,2,74.445
37f86fa4-3c4d-4875-97cf-1018d6a4cf46,2,253.23
d179d875-7148-4cc1-b59d-7217b3e14e88,2,90.055
a34186fb-d4f8-4b45-8bb1-c61cfb2f5020,2,89.075
b143e688-d0e2-4efe-86a6-77a786bec7d4,2,126.345
dc77d230-46e7-4ef1-9f57-8e6c3afd9508,2,99
e3dd603e-d911-4219-850e-b752c8f92f74,2,125.14
903d720d-a995-4a64-bc36-09366fb93f13,2,88.24
b9ddd1a0-b25e-4f05-877b-167e807944d4,2,137.515
4e909897-71ff-4284-87dd-053f7808f314,2,120.7
26a39ae4-3619-4419-a438-a1da897b19c2,2,127.12
641395ff-2c6e-4929-ad17-c8255f5560b7,2,89.175
f0923112-ffca-4ce7-b4eb-15d6597ccb53,2,804.66
1db23e3e-ac4e-4766-a28e-676731ec0605,2,267.5
a7e29cbf-f645-4ff9-b3b2-73bac9d95345,2,174.24
a6e61b37-0b08-4278-9fd8-a6c7b225309d,2,156.98
0440966b-2024-4d6f-a5ad-060e19fe9154,2,196.99
774c36d8-9568-4739-8cba-7dd04ac404fb,2,826.86
444e61c5-b2e4-4e96-8eb7-762b49524db1,2,679.075
ed7d1db2-ed14-47d0-8a92-5585b46f6f22,2,611.395
b371e669-c7a1-4e00-a468-d237c558d532,2,15.95
114f60b3-8ff5-4ede-904e-49c126f8ca3e,2,71.28
b61d41de-1365-42d6-bafd-d51d462d65b0,2,19.33
697d303a-a869-45fb-b7a4-89888f38b2bc,2,26.88
ca6d365a-14d8-4fd1-8234-4a8053d9e759,2,59.415
d4456f10-a873-409d-854e-126b2c43fe38,2,48.115
830ed874-761a-4c24-b668-967284acb4d0,2,62.99
a2186d8e-3302-4620-9dcd-92bf13876721,2,0
a1414f17-1536-425c-b8d1-59e3b74319fc,2,0
8cf4ef50-04bb-497d-8f44-cacc2c4a97c8,2,22.475
a5460fa0-1270-409a-92ee-82c947f30fa2,2,26.97
5485b71a-c6ce-4c8b-a0f2-2c6150e30685,2,22.475
1229b0ce-d15d-45b1-955d-396f89784528,2,33.955
624e75e8-9d3d-4d40-a8d8-621241b4b1b7,2,36.86
12587fd4-3e1b-402c-9dcc-f037d04cecbf,2,67.09
75466b2f-4109-4d41-b471-dd8a72b266d4,2,64.56
45eff633-37b5-4042-9117-ff7afcb979c0,2,438
9d8daff5-a5e3-499f-92e8-8248626ab5be,2,16.69
6bde51e8-3c03-4874-8098-acdf4f024cd9,2,28.855
f06751a9-88a5-4c1f-82fd-5d085da56bca,2,33.54
0145910e-0de1-4cb2-b8ec-453832689dfb,2,479.245
a987a32e-f9ea-43d2-b5cb-92c5f2003008,2,531.905
7a446c1a-cc57-4f6b-8ff8-c7fc5c39c532,2,879.11
c06fe57e-b0b0-4aed-ac41-7ef908cc5070,2,50.485
b7af999f-b2cb-4717-885c-66196c5fc50f,2,75.225
26c89779-54b0-4734-aaf0-905027c6e891,2,88.25
1418cda9-ca20-4846-9cff-989b4b11157b,2,946.7
9bdd49e3-20d6-46a1-8b3a-94b3ac4539e0,2,42.855
4c3c5703-a8b9-46a4-80f3-275c99b86ef8,2,36.79
1d44263c-2ae8-4f8c-8a63-2e4a3b4e5879,2,23.285
1d6ba199-79a1-4429-969c-82229942e4f3,2,61.395
b8336d58-cf2d-4064-bb12-bee02cebf8a8,2,57.87
0cf0f539-c5bc-4188-ad7c-05db560a7c51,2,112.995
8fd3ab69-9f13-40cb-a2f2-466df264ea04,2,222.405
427fe036-62ee-4cee-8bc1-74aef9a2f51d,2,89.25
61510894-dd95-4b1c-9494-3feac1b2e539,2,107.09
772b7387-3442-45bc-9449-cf28a670b3d7,2,27.8
141c437b-94fb-4d0f-b726-474445afd3b7,2,474.32
51ca059f-510f-481d-a34c-ede658cb9c37,2,849.15
fafbd43b-4559-440e-88ac-e5bf51cc1e68,2,83.44
49b32ccf-92b6-44b4-9636-3aac2b46040b,2,103.05
9fad95fa-ac22-48a7-9eb3-5694d1e9eb43,2,138.51
c93c8978-47df-4e6d-aeac-b41aca539a87,2,111.8
55a87ccd-6e2e-4b26-ba49-b003fd9f9225,2,151.11
2b31981b-f86b-412c-a0e6-9cd54c4ecf33,1,8.01
8d5b20e2-2ff6-4524-9a28-52d285b18cc1,1,8.33
9b9fec23-f067-4134-9a1e-2091ffecee17,1,9.2
ea3d9644-7ff8-4ba4-9f52-17dc47ec3ae5,1,9.21
c10c32a7-9fac-4d9a-b465-4f6fbd60339b,1,9.23
df49f63f-65b3-4969-b2ba-465719b6ced2,1,9.28
c46c627c-064d-4f9d-b4a8-965ee864769b,1,9.44
254cd824-1b49-47f0-9c1b-1f17b6c2126a,1,9.44
2bb3d22d-c51d-43ea-9354-53002df86bc3,1,9.52
944de4f4-f02f-4901-b6fe-078d5095319e,1,9.8
2c9a3e33-9887-463c-a0d0-ba86cc0252bb,1,9.82
ca903a07-e069-4e38-9557-4e0db9e38649,1,9.84
ba5d2ebe-80d8-42a2-883a-598f4ccb961e,1,9.85
f051c5a5-151d-402c-952f-bfe7a5112782,1,9.87
a1e8e543-e11c-4b34-af58-36ff79df6300,1,9.9
4bb6e171-0b90-4673-a5a1-6d4ea58f6a77,1,9.94
66a9abf3-15b2-49b3-a04e-10e0b3ed6cf3,1,9.99
be8bd145-d9ab-4240-b6a4-41b049060124,1,9.99
ec816b4c-9358-4f2b-a15c-efce5256f612,1,9.99
ab582d6f-f27f-4231-a177-c61609a1a879,1,9.99
8958b9d1-276c-4dbb-a045-f51569e4ae18,1,9.99
05816047-5b6c-47e9-aec8-713192ffdfa0,1,9.99
a7c5c218-9e5f-4d27-a8d7-3f688a9e0e11,1,9.99
88f59ccd-26d1-4028-99b0-e06d98c48ef9,1,9.99
11f2ea9a-75b3-4446-bc72-e783c1450ee1,1,9.99
d0550ae1-3f2f-475a-bbf7-a514cfbc1b21,1,9.99
9da95898-39ad-4ed6-a0d2-551390e47b19,1,9.99
baf8f83f-0096-4393-9f6f-4c0f9305cd41,1,9.99
cf8debef-128a-4929-a840-d016be26b78f,1,9.99
c09faf60-555a-4d0a-a5aa-9e064a85b9dc,1,9.99
f13d4290-c71a-4687-ba8e-dd27215b176e,1,10.02
460f4066-fb6a-4211-a3e1-66434148ca8a,1,10.02
814dad43-45a8-408d-ac93-f1fb3c0e5311,1,10.19
e7b697de-04e9-4efa-9f26-d1c7ce82de6e,1,10.19
41cdcd98-8976-4ba3-a828-439f80a6baa9,1,10.19
924d6c1d-f85e-41db-9425-3b01e6c52544,1,10.19
97acd82e-91bb-4cf6-8460-7ca025e7eb41,1,10.21
77ea8ba4-335d-4f8e-bca9-fb30f32a8c56,1,10.21
4143a791-5414-4787-9ca0-711e91e7cbc4,1,10.21
107e0da5-f33b-4a92-9800-a2b049886168,1,10.23
ebb9331b-7639-42d2-8bce-d9c97ab4b951,1,10.23
d192c192-4673-48f8-b7a9-6431f7ca0b90,1,10.24
45684e9a-07ae-4b48-8fa5-909bfa1675de,1,10.25
543a4b48-19fd-4e23-97f4-a39c6c4491d2,1,10.25
6c2c3b36-4bdc-4fb3-982b-00f5548ae773,1,10.25
519a4775-5ff5-4696-86b8-7fc9e8884716,1,10.26
8152f0a8-3399-4381-8d05-16c6b50d65a9,1,10.27
c1be9a57-302f-4098-8f18-6ad67c93ec65,1,10.28
ff8f7269-849c-48cd-b1c9-f5d4d34b5453,1,10.29
46cefb57-3e87-47b2-a741-ece072e0564c,1,10.29
33aebbe8-c8b7-4258-b863-9b00e749cb2f,1,10.29
f6c19da8-8802-4592-a0e8-f32ba86129ec,1,10.29
f67f94ee-bb9b-42fc-aac9-aadadc514cdf,1,10.29
94284828-0b3c-4b82-ada9-233b88afe003,1,10.31
4a2d17f8-cc44-4738-916e-21e26b6be21f,1,10.37
1c554087-61c7-443a-a121-b5ab9e5c84c7,1,10.37
054f1cd8-3f07-4124-a4cc-347dc6589d62,1,10.37
067b0a64-7c94-4614-befd-5566d0522701,1,10.4
538c8ebc-40ac-4d29-91a7-bef785f7251e,1,10.44
d4990505-54a3-4c22-b5e4-91b2140ada4c,1,10.47
95682469-7bc3-470f-8c93-63161c5b8a4f,1,10.5
d59f0e1c-eb80-485e-a6d5-ebe8700e0d6f,1,10.5
08328f5f-bf69-4899-b81f-c73b23c5896b,1,10.5
f98dba1a-7580-4f4e-903e-f5edb93710c1,1,10.5
612c95f2-6018-449a-a860-971b067edf55,1,10.56
bad05cc2-ff4b-4d55-9b44-e3dc6afc9258,1,10.6
50894b37-cdfe-49e0-afbf-5dfbd2dadbea,1,10.6
bde1a244-53ba-4e0e-95ae-d275ad313c61,1,10.6
4f30a680-7c14-42ed-bfde-ea2ecb5aa537,1,10.64
bd84a708-319e-49b5-8dd1-61dbdc0b2895,1,10.69
91620742-703b-4287-96a6-03b2462e1981,1,10.7
6bf23c5b-c741-4a3f-ad6d-eb8603cf77a4,1,10.72
7bd101fc-5437-4e1f-bf62-20e044a513b5,1,10.76
0bce1702-b80d-4444-8961-d26d279fefec,1,10.76
f3f25366-39e2-4859-9f68-e0e89c7dbc2f,1,10.8
1e2ceaf0-ee8f-4bfa-a716-609e03fa35be,1,10.92
25246367-c335-46f0-9ad8-31ba6ff9fb28,1,12.95
42506e30-8722-480e-b7d1-30037c32d2c9,1,12.95
83dec99d-f713-4fc3-8a40-1e8dfceb1403,1,12.95
58f93daa-4a80-47ad-ad0d-2feb3003a0a3,1,12.95
11117003-7d3d-4561-bc98-5c1307d953e9,1,12.95
b5974d6b-602d-4c99-a075-5ac2965babf4,1,12.95
effc8355-1a03-4317-b4bb-fb552b8ed067,1,12.95
6765267b-b89e-480b-a8a8-c4d2df29d8f2,1,12.95
4d600660-0e25-4693-ac2b-98714558b085,1,12.95
82e291e4-3655-4756-95ad-65392b53b193,1,12.95
f844d6b3-cd4c-4e98-bfae-20865a7f2ed8,1,12.95
8e01f9ae-5878-4ea9-ae7a-296927a90063,1,12.95
c827457e-49a0-494a-8f7a-ae5c5cdda6f3,1,12.95
59067e37-c672-4cab-953f-740daaecc0bd,1,12.95
e72862a6-3ce1-41ec-9a11-f5069a204562,1,13.18
61be7e7c-2eeb-47b3-83ec-cddcbb8206fb,1,13.2
d084ab3a-1fc2-46f4-beaa-c5a7768f4a37,1,13.2
4e21c57a-d452-418c-9be9-56d128bcd7a8,1,13.2
452149a2-4267-48f3-a352-e26fb1d8d141,1,13.2
01cd57dc-ec6f-4c35-91fa-96e015ae6f0b,1,13.21
fe907289-fa76-4eaa-a059-9ab7a0da5b27,1,13.25
302a04f5-e4ca-459f-a252-abc48d20b5bd,1,13.25
545ea4cd-c7a3-4f2f-b759-8272f54653af,1,13.25
63052c7c-7e8a-45c9-926a-018564143e58,1,13.26
c92f8c55-6ca1-4a74-99d8-5b7e055b7580,1,13.26
005f1da8-feaa-46db-974b-d381926b0028,1,13.27
330183d7-8ca2-4de1-971f-69ccf4c9d619,1,13.27
99e91f31-684d-4cce-8a0a-4acc684637f5,1,13.27
55739103-f761-4de0-b6a5-093964c23c92,1,13.27
a80cf4cf-5886-4dd0-9418-390d8e650985,1,13.27
565250c8-effb-485d-91dd-4228039c2134,1,13.27
f781d9fa-392e-4948-b967-620b477cb646,1,13.27
df0049f5-b1b2-49c6-b032-aa036c11b837,1,13.27
1097f54c-5d3e-4e6e-a427-09cd8f170b8c,1,13.28
f638a06a-6740-4a41-b1fc-0d589a70900b,1,13.28
4a4978a5-12de-4719-9097-ba75018d0434,1,13.3
19e833c7-1d48-40d9-883c-e21f9647921d,1,13.31
73216913-fdb5-4f40-9103-fc53ce6f86bc,1,13.31
fb052058-2958-4001-9780-aeab1cd66c69,1,13.31
e1e4c6c2-9e42-44d2-af71-4cabc176f3e9,1,13.31
eab8fa74-1315-4699-9560-008f4b6aa380,1,13.31
f841e1d9-d282-490c-932d-e62ab81b03a3,1,13.31
a55aba99-d674-458a-a393-73eb6d5827e5,1,13.31
c8de46be-78ce-4a8d-b8d3-dfbff9e9ed02,1,13.31
